order_id,user_name,content
250,黄晶晶兔子,高以翔我和我家妹妹都很喜欢你，我同你一样都是80后出生我家妹妹90后她说你是她唯一追的明星，你参加的所有综艺节目她都看过，记得你有一年在重庆打??她差那么一点就去现场看你啦！那时她在上学??现在她是一名医务人员，你出事时她很多感慨！惋惜！说着说着都会控制不了她的眼泪??展开全文c
251,吕梁中公教育,#时政#1月19日星期日，农历腊月廿五1.外交部：2月1日起将实现护照“全球通办”，今后将不再有180天的限制条件，海外中国公民可向中国任何驻外使领馆申请护照换补发。2.最高检：自今年起，所有涉黑犯罪检察机关一律提前介入。3.中国人民解放军驻吉布提保障基地10名医务人员荣获吉布提共和国“独立日?展开全文c
252,我居于北屿,//@腐格格://@锋行天下无情师妹://@阿木卜还是那个阿木木://@夏佑妍://@梦夜纸://@慕色成歌飞绛雪://@躁狂的暗暗:谢谢谢谢，他是武汉人肯定比我们更关注家乡，支持和鼓励医务人员是因为善意，想让他们知道大家都支持他们
253,ctrlc689,既然不希望中医药捣乱，前面怎么要求中医派出医疗队呢？中医派了就说他们接受过西医教育…那你们到底想谁去？?
254,vanessazwei,按照国家中医药管理局统一部署，27日一早北京中医药大学东直门医院和东方医院40名医护专家组成国家中医医疗队驰援武汉，入驻湖北省中西医结合医院。到达医院后，发现因当地医院物资匮乏随行又没有带充足的相关防护器械无法正常开展工作，现医生护士们非常焦急四处寻求援助，急需各类消毒防护设备，呼?展开全文c
255,fatinating,看到武汉一线医务人员崩溃大哭的视频，再结合他们的实际情况，太惨了太惨了太惨了真的太惨了?
256,簌妹儿,#武汉加油##武汉15名医务人员感染新型冠状病毒#大家看到的转发一下加油加油加油挺住?
257,在明年今日等你,1.致敬奋战在前线的医务人员，凛冬终将散尽，星河璀璨长明。2.生活步入了新的步骤，认知发生了很大的改变，感谢占据我人生的很大难题终有人愿为我破解，你不必感到愧疚，也不必感到失落，很快就会是那个自在如风的少年了。3.逐一对工作之交发了简短祝福，有助我一臂之力的，有待我如亲人的，有落井下?展开全文c
258,新华网,#新型肺炎疫情防控#【湖北已设置131家定点医院收治新型冠状病毒感染的肺炎病人】目前，湖北省已设置131家定点医院收治新型冠状病毒感染的肺炎确诊及疑似病例。这是湖北省卫生健康委员会主任刘英姿29日在湖北新型冠状病毒感染的肺炎疫情防控工作例行新闻发布会上透露的消息。　　据介绍，这131家定点?展开全文c
259,正在努力的热酸奶a,说实话我心里真的老难过了这个新年我一点都开心不起来，一想到前线的医务人员他们何尝不是谁的爸爸谁的女儿呢他们的奉献是我们可以记一生的感恩如果事情发展的更严重我会献出更多力量或者去武汉当志愿者一国有难八方支援愿中国能早日康复???????????????????????????????展开全文c
260,shvaero,为什么要说，因为明明这次参与救援的一线医务人员就是女性居多，干的好也要宣传的好，不然以后又要说什么怎么保家卫国不见你们女性去，这种传染病的危险性一点儿也不比打仗低，宣传赞扬这些女性救援者有什么问题？
261,MercuryKivii_,//@迈克尔必应:事实证明中国人是极具组织性，纪律性的一拨人，这么大的事要放国外这么大的困难，估计早就乱套了，加油武汉，加油中国。//@DreamSuck:所有留在抗毒一线的医务人员和军人，留武汉的百姓及支援建设的当地民众，在我心目中都是英雄。
262,金轮新闻资讯,#最新疫情地图#1月30日上午，广西医疗队正式接管武汉黄陂区中医医院的两个普通病区、一个重症病区。两个普通病区很快就收治120个病人。1月31日中午12时40分，医疗队重症护理组组长、广西医科大学第一附属医院重症一区副护士长朗秋燕，在协助温汗春做好会诊重症病人的防护后，隔着玻璃拍下了她工作的画?展开全文c
263,lucyGD,//@白芋头CHARVIS://@福禄寿喜吉祥茶:实用！！//@温水凭本事的手红:为我们这种买不到口罩带的救急用………唉//@神遊-染椿://@Matsukicy:保鲜膜可以可以。中间层可以不缝死，里面保鲜膜坏了还能换呢~
264,是吉星高照呀,//@小木叶子一:我认识的一个神婆说的：最近很多医疗队都是137个人，易经里也可以解释，后天八卦里1坎水生3碧木中医镇压7兑肺金也同时用水泄耗，肺炎被火神山镇压，这是有高人指点的，官方有他的说法，但是万物皆可以易论之，在塔罗灵数系统里，137等于女祭司，女祭司是死神的因(解药??)希望疫
265,骑白马的屌丝99,回复@温言Sama:这么大的疫情也没见丁香捐助或者派医疗队以后别瞎BB了！//@温言Sama:丁香出了名的中医黑您辟谣就辟谣吧，反正双黄连这苦寒之药，总有他的作用
266,心里的他还是她,万众一心，一定能战胜//@1905电影网官博:#万众一心打赢疫情防控阻击战#@范丞丞Adam0616：抵御疫情大家行动起来，向一线医务人员致敬！你们的平安是我们最大的牵挂！
267,婉婉君_,#湖南发生一起禽流感疫情#帮帮南昌，不能让医护人员倒下！昨天南昌市新增确诊16例，其中13例由我院象湖院区收治。图片中都是我们的医务人员，因防护服、N95口罩奇缺，白大褂，手术衣，病号服都用上了，目前临床一线急需各种防护物资，请求大家帮忙捐赠！请直接对接南昌大学第一附属医院（装备处：0791-?展开全文c
268,爱曦挺秃然的,//@茶颜悦色官方微博:做的不过是件很小的事，没想吱声的，却被火眼金睛的网友们捕捉到，真的非常感谢大家的厚爱。不过所有奔赴在一线的医务人员、志愿者和媒体朋友，他们才是应该最应该被关注和关爱的。所以也希望这批物资能尽快的送到有需要的人手中。武汉加油(???_??)?！
269,爱死程松锁啦,??//@南毓屿://@proteinT:【手轮散粉群】减少外出，带好口罩??#程潇你微笑时很美#@宇宙少女_程潇//@宇宙少女_程潇:大家一定要加强个人卫生意识，尽量减少外出，戴好口罩还有奋战在疫情前线的医务人员们，你们也要照顾好自己??
270,爱死程松锁啦,??//@南毓屿://@proteinT:【手轮散粉群】减少外出，带好口罩??#程潇你微笑时很美#@宇宙少女_程潇//@宇宙少女_程潇:大家一定要加强个人卫生意识，尽量减少外出，戴好口罩还有奋战在疫情前线的医务人员们，你们也要照顾好自己??
271,L-X__九兴o,//@OhyeahOh:#张艺兴向家乡湖南捐赠物资##张艺兴向武汉捐赠13万只口罩#《让世界充满爱》向疫情战役中最美的逆行者致敬期待他们平安归来和向上向善好青年@努力努力再努力x一起向奋战在一线的医务人员说一声谢谢武汉加油中国加油
272,学这的主场姬,//@OhyeahOh:#张艺兴向家乡湖南捐赠物资#张艺兴向武汉捐赠13万只口罩和向上向善好青年@努力努力再努力x一起向奋战在一线的医务人员说一声谢谢武汉加油中国加油声量有限爱无限愿你我都是这场爱的参与者见证者与传递者都会过去的评论配图
273,cokeke,算了下竟然是整十万自己都不知道自己什么时候变得这么大爱大概是从看了武汉协和医务人员的求助开始吧那句“明明其它医院都抢到了”是真的让我心疼了…愿他们能感受到来自社会的温暖也愿天下无情徒感受到人间值得少一点阴暗多一点磊落～?
274,瓜吃多不爱吃饭怎么办,加油啊武汉，医务人员平安！
275,靚小主,和@聂远一起为坚守在抗击疫情一线的医务人员加油，一定要平安归来！加油武汉，加油湖北，加油中国！
276,Oo海绵宝宝的微笑oO,#武汉我想对你说##武汉人朱一龙为同胞加油#战胜疫情一起加油！和朱一龙一起向一线的医务人员和工作者致敬@朱一龙
277,JUYILONG-陌世阡陌,跟朱一龙先生一起向奋斗在第一线的工作人员和医务人员致敬。武汉加油，我们和你在一起！待樱花盛开时，我们约好再相见！众志成城，一切都会好起来的
278,深深的星星星,和@UNINE_李振宁一起为武汉加油中国加油，抵御疫情大家行动起来，向一线医务人员致敬！
279,兔耳朵筱迪君,多少感情是从有你真好到没你也行呢这中间的弯弯绕绕说不清道不明解不开????#患者隐瞒情况致68名医务人员被隔离##恋爱日记#?
280,糜翁_lny,#全民抗疫大接力#【湖南首支中医医疗队，40名医护人员启程武汉！最小年龄57岁最小22岁】#长沙身边事#10日中午13时30分，由湖南省中医药管理局组建的第三批国家中医医疗队在长沙高铁南站集结启程武汉，驰援新冠肺炎疫情防疫工作。#湖南防控新型肺炎#L湖南经视的微博视频????
281,写手清龙,_01___1月25日晚，淄博市第一批9名医务人员紧急驰援武汉。他们分别是淄博市中心医院宋玮玮、房晓杰，市第一医院吕纪玲，市中医医院刘雪凌，市妇幼保健院姬生伟，市传染病医院郭杰，淄博矿业中心医院张玉荣，北大医疗鲁中医院罗旋、李晓雪。_02___1月28日上午，淄博市第二批赴武汉医疗队4名医务工作者从?展开全文c
282,天津中医药大学第二附属医院,【疫线资讯】校长张伯礼院士亲切慰问我院驰援武汉第一批中医医疗队队员?
283,柳重言JimLau,在此向緊守崗位堅強抗疫的醫務人員致敬！！！?
284,西安科技大学,#共同战疫##微闻西科#2月10日12时33分，陕西中医药大学32名中医医疗队乘坐G828次高铁，从西安北站出发，急速驶往湖北，这是国家派出的第三批支援湖北中医医疗队之一。向最美逆行者们致敬！（via.新浪陕西）?
285,董的妙妙屋,//@刘北山的董:致敬医务人员及各方工作人员，祝大家新年身体健康，平安顺遂，阖家安康。照顾好自己好看哥哥
286,安徽商贸学院警务室,【正在直播：记者#探访武汉江夏中医方舱医院#】今天，#国家中医医疗队进驻江夏方舱医院#。记者实地探访，正在直播↓↓一起关注！人民日报的微博直播.???
287,兰州高新区发布,【#国家中医医疗队将进驻江夏方舱医院#】2月14日，国家中医医疗队江苏队经过严格的培训，将正式进驻武汉江夏中医方舱医院开展工作。江夏中医方舱医院由抗疫一线中医药专家张伯礼院士担任名誉院长，北京中医医院院长刘清泉担任名誉院长。江夏中医方舱医院现有5个病区，400张床位，不日将扩大到800张床位?展开全文c
288,吉林交通广播,【专家：#中西医结合住院时间显著小于西医治疗#】14日，在湖北省举行的疫情防控发布会上，中国工程院院士、中国中医科学院院长黄璐琦表示，针对金银潭医院对重症患者救治情况，截止到2月14日中午12点以前，中国中医科学院医疗队在金银潭医院，负责的床位是42张，共收治患者86例，其中重症是65例，危重?展开全文c
289,RomanceLove上官玉儿,//@Ooooh-O:人民日报作为主流媒体不应当鼓吹牺牲，这样倒下一人，累的是更多的人。这样的舆论导向有问题，医务人员也好，党员也好都是人，都会生病。
290,笑熙熙5,//@芋头微波:国家中医医疗队将进驻武汉江夏方舱医院中医加油！武汉加油！另，掏粪的中医黑，你们就在家里瑟瑟发抖吧
291,何必洗,L交通安全蜀黍的秒拍视频?
292,马丽伟1234,为新上任的王领导点赞！你能在这么疫情严重时期启用中医就是好人好干部！//@bingwen09://@楓蒅万山红://@我别想好://@魅色迷梦:转发微博
293,柯柯柯柯xz,#肖战##正能量偶像肖战##肖战公益一路有你#//@肖战战的Cat:#李宇春肖战岁岁平安#那些奋战在一线的医务人员们，请你们一定要照顾好自己，我们都在！
294,英俊的李大圣,??//@纯良英俊的笑了笑:可靠实在大山东/@Liz是个小甜瓜:我们山东带队去黄冈，什么后勤保障安保组厨师全带，齐鲁医院去了先编了一套方言教材，副省长还带队去，让医务人员专心搞前线，还蒸大馒头，口头禅是：生活物资充足……天天也是这么给我们老百姓发短信的：我省物资充足，物价平稳，可靠
295,时代记忆APP,#央行向武汉调拨新钞40亿元##战疫打卡行动##已派出3支国家中医医疗队2220人##抗疫逆行者的爱情#天津市河东区津沽手绘贡尖木版年画?
296,工场长心有点塞,记得财政拨款的单位是亿，怎么还要捐款//@无敌喀秋莎:请公布下，你们医院出了多少人接管雷神山，整个雷神山医务人员构成数据请公布？另外，你们的物品是靠什么渠道拨付？日常开销靠什么渠道拨付？每天需要多少东西？多少钱？拨付了多少？还需要多少？
297,羊-滋滋,儿子看病的老医院啊
298,陕视新闻,【西安市慈善会拨付30.53万元捐赠善款为一线医务人员和公安干警购置防疫物资和提供爱心午餐】2月15日，西安市慈善会按照市新冠肺炎防控指挥部的统一安排，根据当前社会捐赠抗疫善款的实际情况，尊重捐赠者意愿原则，分三笔汇出30.53万元，分别为一线医院、医护人员和公安干警购置防疫物资、口罩、药物?展开全文c
299,闭嘴吧您可,//@陈声安:什么时候才能学会把人当人//@麻鸡拿指:要医务人员去死才满意吗？//@我还是你们的称称://@天才小狸:我气的发抖
300,我不是小年糕1122,三个小时才弄完明天早上出小区门去上班的事情，社区流程实在太不可理喻，太让医务人员寒心了……?
301,石先生87,#胡歌期待早日掀起你的盖头来#胡嫂威武！祝所有的医务人员健健康康，平平安安！???
302,是发发和大魔王啊hhhhh,//@ACCA蹇老师CFA-CPA:报告提醒，武汉和湖北的一些地区发生了严重的医务人员感染，但迄今为止，医务人员感染以及防护失败的具体原因仍有待深入调查。O网页链接
303,-Parvathy-,#卫生巾##妇联支援一线女医务人员卫生用品##抗击新型肺炎最前线#
304,华中师范大学心理学院团委,#晚安心院#光谷的Wakanda轻饮咖啡店为医务人员送上香浓咖啡。伊朗籍小伙放弃回国的机会，留下来为白衣天使冲咖啡。在特殊的关键时刻，医护人员已经不仅仅是他们的客户......杯体上“武汉加油”“向您致敬”等字眼也更加暖人心房。?
305,囍寶towil,新疆医务人员和社区工作者：毫不放松做好疫情防控各项工作O网页链接?
306,鹤壁日报,#全民战疫##北京中医医院院长回应质疑#【北京中医医院院长刘清泉：中医抗疫，不因质疑而停止努力】2月16日，记者实地探访了武汉江夏方舱医院，这是首个国家中医医疗队接管的方舱医院，由首都医科大学附属北京中医医院院长刘清泉担任院长。对于质疑中医的声音，刘清泉在接受采访时表示：“质疑也好、反?展开全文c
307,用户7354055365,父亲重症监护室抢救，请大家伸出援助之手帮我们一把@QQ浏览器O网页链接2石家庄?
308,艾司措仑,//@纸上速评:正常流程好，高龄重症患者不用当候鸟，赶紧去挂号~~//@白衣咸饭:这个半夜官博的意思是，在朝阳医院住院并不难，有病就行；缺钱没事，医院会先垫付；水平不够没事，会帮你找外院（协和医院）专家会诊。我这样理解对吗？北京朝阳医院真好！
309,江南都市报,【紧急提醒！南昌多人入院：食用鱼胆中毒致多器官功能衰竭】近日，江西南昌，南昌大学第二附属医院急诊科ICU陆续收治多名因“轻信偏方，食用鱼胆”重症患者，患者均为吃鱼胆后，出现腹痛、皮肤黄染、尿少，消化道出血等症状。经过诊断明确为鱼胆中毒，导致多器官功能衰竭。医生提醒：鱼胆含氢氰?展开全文c
310,村花李铁锤,武汉肺炎，个案增至44人，重症11人，香港个案增至5人，其中三人样本均对甲型H3流感为阳性反应?
311,神经冰-菲颖,//@不灵了不灵了:在301的急重症大会上提到，中外大量的循证研究显示，只要有施救努力，无论对错都可以总体上增加患者的生存率…应该鼓励所有人对病人积极施救，无论采取怎样的施救措施，当然最好有正确的施救方法，但不应打击人们的施救积极性！
312,A编辑徐老-19139737517,1.0-1分，一周录用，2-4个月见刊检索！2.泌尿护理5.急诊，重症，胰腺炎，6.肝纤维化2.?眼科，肝癌，结肠癌，卵巢癌，胶质瘤，胃癌1-2分，转让通讯作者，3.多种消化肿瘤meta，儿科泌尿meta1-2分，转让3-6个月录用。4.骨质疏松，淋巴癌2-3分，2-5个月录用5.心内动脉粥硬化，肝癌、肾癌、胰腺癌?展开全文c
313,闵凯康乄富足,//@每日新闻排行榜:【最新消息！#武汉不明原因肺炎已排除SARS病原#】截至2020年1月5日8时，武汉共报告符合不明原因的病毒性肺炎诊断患者59例，其中重症患者7例，其余患者生命体征总体稳定，目前所有患者均在武汉市医疗机构接受隔离治疗，无死亡病例。在59例
314,九十五封漫游情书,我们只认两千万的大粉哦//@VermilionCyan:除了某两千万大粉其他是小飞贼//@民间舞凰艺术家:人家也没说错啊，众所周知肖战家某两千万大粉也是小飞侠，肖战确实是属于他的呀！怎么还挂说实话的呢！//@塑塑蛰蛰:#小飞侠脑瘫重症患者#//@龟心私贱:悲哀
315,信医阳光,#北京#发病两天不手术，一半患者会死亡，这就是最凶险的心血管疾病——主动脉夹层。记者从北京朝阳医院了解到，该院急诊科、心脏外科、体外循环科、重症监护室、麻醉科、手术室以及检验科等多个科室联合开通了主动脉夹层绿色通道。今后，主动脉夹层患者来到朝阳医院治疗，院方将在第一时间开启绿色通?展开全文c
316,desperyyang,个别医生真的是医德真的很差。总是懒得搭理，态度很差，毫不解释也就罢了，问两句还要嫌烦。开一堆检查，你问问为什么要做，答复就是不化验就签字拒绝。我相信几乎全部患者都选择听医生的，我也明白医生一直跟不懂的人解释非常累，但是至少应该保证一下患者的知情权吧？有的医生只会回答，不检查就?展开全文c
317,宋坦·坦荡荡,做为一名货真价实的包子控重症爱好者，虽然知道这份主食不会有太多烟火气和锅气，但我依然在连续吃下四个之后记住了它的名字---蟹黄汤包。?
318,txch4,又一个诈骗集团倒下！40万人1百亿没了，老板今躺重症病房被审理O又一个诈骗集团倒下！40万人1百亿没了，老板今躺重症病房被审理?
319,凤凰网湖北,#今日湖北要闻#1.湖北织密综合交通网高铁机场全面开建2.17日至19日武汉这50个网点可买便宜一半的蔬菜3.武汉卫健委：14日无新增新型冠状病毒感染的肺炎病例4.春节假期小客车高速免费通行出行注意避开十大堵点详情点击：O湖北频道_凤凰网?
320,请叫我男阿姨226,#15岁少女患重症担心精神残疾父母#予人为乐，与己而乐。我在“我走了，我那智残父母怎么办”项目捐款成功！@9958儿童紧急救助中心http://t.cn/AiBofOld?
321,攀枝花晚报,【#武汉卫健委再通报肺炎情况#：治愈1例无新增病例】1月13日，湖北武汉卫健委通报称，治愈出院1例新型冠状病毒感染的肺炎病例。1月12日0—24时，无新增病例，无新增死亡病例报告。截至目前，武汉市累计报告新型冠状病毒感染的肺炎病例41例，已治愈出院7例，在治重症6例，死亡1例，其余患者病情稳定。?展开全文c
322,小艺儿吖,【轻松筹】操劳一生的爸爸突发脑出血重症求助，恳请好心人帮助！－个人救助O网页链接?
323,用户7372781957,#【轻松筹】爱心接力！-我家宝宝患有重症肺炎呼吸功能不全，左肺不张，右肺代偿性肺气肿，求求大家救救我宝宝！-轻松筹##轻松筹#<p>社会的爱心人士你们好！！！在求助之前，我纠结了很久，因为不知道还有...O网页链接?
324,山西向泰然,哈哈哈哈哈啊哈哈哈哈哈//////MattBomer重症患者:哈哈哈哈哈哈哈//////金平钍玉越晟寻://////耗子S:头秃警告//////慢慢步入养生的阿攻:哈哈哈哈哈哈哈哈哈妈的//////你们怎么知道我的名字叫逗比:哈哈哈哈哈哈哈哈哈哈哈哈哈哈////////哈哈你好可爱喔:笑死我了//////阿焰并没有钱:复仇焰魂//////?展开全文c
325,山西笔记,【心疼！#5岁重症男孩禁食3月腿瘦成竹竿#：吃饭是他最大愿望】1月7日，北京。王启越今年5岁，来自山西长治。2018年11月被确诊为再生障碍性贫血，2019年1月份做造血干细胞移植。移植后严重排异。启越最长时间有3个多月都没吃过饭，靠输营养液维持生命。长期使用激素类药物让他的脸蛋看起来圆乎乎的?展开全文c
326,微笑志愿者周博,微笑志愿者周博希望社会各界爱心人士都能够帮助因病受贫困求助家庭渡过难关。挽救这个家！车祸母子亡，父亲截肢ICU，无钱救命求恩人求助人的故事我叫王秀兰，辽宁灯塔灰窑村人，无业无收入。儿子崔立松32岁和儿媳宋阳，崔建佳（3岁）2020年1月12日从家灯塔开货车到山东送货，在山东滨州市镜内车祸，?展开全文c
327,天使救援,【#生吞2条黄鳝治便秘住进ICU#：肠道被咬破，险些丢性命】1月9日，江苏省中医院，医生从一名51岁男性患者结肠里，夹出两条50厘米长的大黄鳝。原来该患者为治疗便秘听信一个土方，生吞下两条黄鳝，吞下去一直忍到第二天撑不下去了才被工友送医，这时的男子已经出现了肠道穿孔、弥漫性腹膜炎、感染性?展开全文c
328,三缄其口11979,//@Love丰丰菡菡:今天出现很多报道帮9958洗地，尤其以新京报，中青报为代表，现在就让这篇稿子好好抽他们脸//@湟水中鱼:果然烂到根子上了。
329,小顶梦想是交大,//@塞壬降落://@熊之安:武汉近万了。不敢报我是武汉市民//@·芝士甜茶:湖北黄石黄石黄石黄石黄石！！看看黄石！！看看黄石！！看看黄石！！看看黄石！！看看黄石！！看看黄石！！看看黄石！！1917例发热10例疑似！！距离武汉半小时车程！！看看黄石吧
330,共青团昆明市委,【国家卫健委：#全国确诊571例新型肺炎病例#死亡17例】至1月22日24时，#全国确诊新型肺炎病例#571例，其中重症95例，死亡17例（均来自湖北省）。13个省（区、市）累计报告疑似病例393例。全国共有25个省（区、市）报告疫情，新增河北、辽宁、江苏、福建4个省。目前追踪到密切接触者5897人，已解除医?展开全文c
331,海南新闻广播,#全国新增确诊病例259例#【#全国确诊830例新型肺炎病例#】1月23日0-24时，27个省（区、市）报告新增确诊病例259例，新增死亡患者8例。新增治愈出院6例。19个省（区、市）报告新增疑似病例680例。全国共有29个省（区、市）报告疫情，新增内蒙古、陕西、甘肃、新疆4个省（区）。截至1月23日24时，国家卫?展开全文c
332,DiYoBa,//@悬疑之谜://@来去之间://@管鑫Sam:根据今日凌晨通报，武汉新增136例（包含重症33例、危重症3例，危重中死亡1例）。目前住院在治的病例中，重症35例、危重症9例。死亡总计3例。根据另一条最新通报，北京确诊2例，广东确诊1例。
333,WFYHJKKMEWVRE,…//@Aycee_vv:上海那例是武汉家长在明知道孩子有新冠状肺炎症状的情况下私自驾车去医院的。而且进了医院没跟医生说，等有重症要住院了才说。现在上海复旦儿科全院警戒了。多少在那层的孩子妈妈要心疼死啊…
334,咱当兵的人_95563,#腾讯新闻#湖北卫健委：50多万医护人员参与疫情防控救治防护和医疗设备十分紧张O湖北卫健委：50多万医护人员参与疫情防控救治防护和医疗设备十分紧张来自@腾讯新闻?
335,石家庄新闻广播,【武汉市长：#确诊病例可能再增加1000例左右#】2020年1月26日，湖北省召开新型冠状病毒感染的肺炎疫情防控工作例行新闻发布会。会上，湖北省卫健委将通报全省疫情和防控工作最新进展情况。武汉市委副书记、市长周先旺：现在还有2209位在院治疗的疑似病例还没有得到检测，因为这个检测的时间长一点。?展开全文c
336,这里是百变热热嗷,#重症隔离病房中的除夕#湖北加油！阿中哥哥加油！?
337,海绵宝宝大傻子,#重症隔离病房中的除夕#希望一切都能好好的...?
338,Se-超-ven,#重症隔离病房中的除夕#
339,没写作业下一个,#重症隔离病房中的除夕#md这春晚看不下去了，zf能不能干点事，不是说物资充足吗，这就是所谓的充足？?
340,风一样的惊涛骇浪______陈明亮,钟南山为支援湖北医疗队加油#：我们等你们胜利回家！】#钟南山为最美逆行者们发声#1月28日，国家卫健委高级别专家组组长、中国工程院院士钟南山教授在广州通过视频为支援湖北医疗队的战友们加油：“我在这儿问候你们好！我们在这儿也在努力，但是你们是去最艰苦的地方，最前线的地方。最困难的地方，?展开全文c
341,深夜活着,//@我我我不是结结结巴:大家新年好怕大家神经太紧张也给大家传达一个好消息。新型肺炎目前来看传染性高于当年的Sars，但是毒性和致命率没有当年的Sars强。家中有老年人要格外注意，年轻人还是注意防护的同时保障身心健康，提高免疫力。重视疫情，但不要过度恐慌。
342,余皪KrisFish,回复@秃头比亚:是的。同时呼吁所有在外湖北人要自觉上报，参与隔离。14天虽然跟坐牢一样，但是真的是对自己、他人和国家负责//@秃头比亚:回复@余皪KrisFish:不必在意，武汉人先扛着。
343,牛油果Talk,#牛油果talk患者救治#【#北京新增2名患者出院#】据北京卫健委：北京市2名在解放军总医院第五医学中心救治的新型冠状病毒感染的肺炎患者，经专家组会诊，达到出院标准，于今天痊愈出院。据了解，一名患者，女，湖北省武汉人，1月13日来京，21日初次就诊，经疾控中心检测、专家组会诊确诊为新型冠状病?展开全文c
344,邢台身边事,【北京新增8例新型冠状病毒感染的肺炎病例，死亡1例】1月27日9时至20时，本市新增8例新型冠状病毒感染的肺炎病例，其中1例为此前确诊病例的密切接触者，已送至市级定点医疗机构进行救治。死亡1例，男，50岁，1月8日前往武汉，15日返京后出现发热症状，21日到医院就诊，22日确诊，今日病情恶化，因呼吸?展开全文c
345,危险的熊,把没确诊的死亡案例都剔除了。//@冲锋陷阵钱老师:回复@青梅:你仔细看，他说因为试剂不够，所以很多没确诊的，他给出了一个大概的估算数字。但是他把没确诊的数据归于轻症自愈，用这个数据和公布的死亡人数算出一个更低的死亡率。实际上从这几天的大量求助来看，一些人都已经重症了也无法确诊
346,沈阳东陵浑南公安,【现场画面来了！#空军医疗队已接管武昌医院重症医学科#】空军军医大学医疗队已接管武昌医院重症医学科。目前，14名重症患者病情基本平稳，4名极危重患者情况也在好转。ICU医护人员将24小时监测病人情况。致敬，#生命线上的逆行者#（王煜苏昱亚姚驰常鹏郝铮）L央广军事的微博视频??展开全文c
347,雅倩睡醒啦,唉一定要大家都好都好。
348,猫猫OneDay,//@知识分子:最近看到不少在疫区去世的病例的去世原因都是“重症肺炎”而非新型冠状病毒，那么这些死者的组织样本是否保留？能否通过检测这些样本而确定其是否感染新型冠状病毒？如果没有或无法检测，但是原因确为新型冠状病毒，那么这是不是意味着统计的死亡人数已经失真？
349,蜜桃女孩iii,肺炎的前期典型症状1.寒战、高热典型症状为突然寒战、高热，伴有头痛、全身肌肉酸软、纳差。2.咳嗽、咳痰早期为刺激性干咳，继而咯出白色黏液痰或带血丝痰，1～2天后，可咯出黏液血性痰、脓性痰，消散期痰量增多，痰黄而稀薄。3.胸痛常有剧烈胸痛，呈针刺样，随咳嗽或深呼吸加重，可向肩或腹部放?展开全文c
350,东方今报,【#黄冈市唐主任回应被免职#：服从组织安排，公道自在人心】1月30日晚，湖北省黄冈市委宣传部发布消息称，黄冈市委研究同意，提名免去唐志红同志黄冈市卫生健康委员会主任职务，其免职按有关法律规定办理。此前，中央指导组派出督查组赶赴黄冈市进行督查核查。当问到定点医院收治能力床位数量、核酸检?展开全文c
351,亲爱的在哪里在哪里见过你,呵呵。。垃圾湖北武汉卫健委。。
352,青衫_11,回复@猪兔面包:这样的话其实清热解毒类的中成药都可以，这个病毒轻症本来就是上呼吸道感染，重症才是肺炎甚至全身衰竭，中成药在发病初期对咽喉痛等症状有抑制作用早就证实的呀，不知道为什么会有那么多网友杠。//@猪兔面包:双黄连口服液又要脱销了……
353,莫不是傻子呦,@莫得感情的重症患者@用户20016小黑
354,常德日报社,#常德防疫实况#国家卫健委：2月1日新增确诊病例2590例，累计14380例【截至2月1日24时新型冠状病毒感染的肺炎疫情最新情况】2月1日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例2590例（湖北省1921例），新增重症病例315例（湖北省268例），新增死亡病例45例（湖北省45例），?展开全文c
355,缺席代表,数据统计有助于中央决策，我认为近期出现的非湖北确诊病例应标明是何时控制的人员，未控制人员有多少。尽快精准作出疫情预测，为全面恢复社会经济发展做准备
356,不想看见世界,再看这种东西可能真的哭死了。
357,Nature-Deer,转扩//@如此这般王奶奶:拜托基金会，武汉金银潭医院收治了很多重症病人，但现在已经没有物资了，能不能帮帮他们??评论配图
358,侯蒙恩,//@超先声:重症一线医生都没有N95？
359,赵贵勇,Repost
360,脱了毛的火凤凰,//@雷颐://@viridovia:中医有没有用这里先不争了，但是中医里，最关键的就是讲对症，哪来的什么通用方?十万火急的时候，有人重症都不能及时收治，这些管理者却在上赶着完成”弘扬”传统医学的政绩，先人有知怕是想自己把书烧了吧//@连鹏:确保=必须吧？想了半天，不知道说啥好
361,筒子牛,//@协和眼科Dr谢:有效就好//@疯狂的蚂蚁567:我来给你解释第一个问题：某些特定的人家属!重症，唯一的希望就有可能好转!
362,三日月団子,//@三目YYB:完了//@退堂鼓手nineo:已是重症//@GuAiUhu:靠药物吧//@猫三目_快来看布袋戏:是我不用救了//@umo_yszx:我没救了//@籽棉夜咲:原来我是这个问题吗//@壳小杀:坚持三个月早睡，已经脱离很多问题了！精神也好了很多！亲测有效！//@喜脉洗脉://@我是小糗君:亲测有效//@我和基友的日常:真
363,黄晋eeb,//@麦田:回复@江湖人气王:重症标准，是国家卫健委颁布的，全国一样。其实就是沿用了SARS的重症标准。//@江湖人气王:回复@麦田:如果说差距确实如此之大，有没有对于“重症”这个标准不一样的可能？比如武汉的一般病患在外省就是重症了？
