order_id,user_name,content
1090,何祖杰导演,疫情正在快速向日本各地扩散。已经确认感染的出租车司机参加了公司的新年会，约有100个密切接触者。这剧情如此熟悉。O网页链接?
1091,呼吸科大夫胡洋,发布了头条文章：《四类人称为密切接触者，但有些没有密切接触也会被传染，如何分辨》O四类人称为密切接触者，但有些没有密切接触也会被传染，如何分辨?
1092,Yehyuanchin,深圳市地鐵星期日起全面啟用實名制乘車，確保乘客信息可查詢和追溯，能追蹤疑似新型冠狀病毒病患的密切接觸者。疫情防控期間，將會暫停發售單程票、日票，至於持普通深圳通卡、計次卡的乘客，進站時要掃描二維碼，完成實名制登記。而使用乘車碼、金融IC卡等方法的乘客，則無須再實名登記。?
1093,愤怒的珲珲,//@陈士渠:提醒：平时这样加强防护，即使确诊后密切接触者也不会被感染
1094,王管管想变胖,模范生
1095,firstgift123456,晨艺wcy#未来可期王晨艺#在隔离区的第六天，每位密切接触者一切平稳。我们都在祈祷这里没有一位是确诊或者疑似病例，同样期待盼望着疫情尽快结束。等到那一天，我一定要再次去追你的线下，我要去看你的演唱会，带上我的家人??再也不用担心聚集在一起的烦恼我们都要好好的一起加油?展开全文c
1096,芜湖发布,#芜湖在行动#【芜湖市设有发热门诊医院名单（更新）】芜湖市卫生健康委员会提醒您：一、出现发热（腋下体温≥37.3℃）、干咳、乏力等症状，请及时就近到下列设有发热门诊的医疗机构就诊。二、如您近期内离开本市，或与湖北等重点地区人员、新冠肺炎患者、疑似者、密切接触者、留观者等风险人群接触?展开全文c
1097,武威政法,#抗击新冠肺炎#【如何正确防护？#确诊小伙40多位密切接触者未被感染#】陕西安康小伙1月23日从武汉返回老家，1月28日被确诊为新冠肺炎患者。小伙的40多位密切接触者包括他的父母，目前都已解除医学观察，均未被感染，他是如何防护的呢？来看他的自拍讲述。Via新华视点
1098,高健1993_27373,大学放假时，一月初，那是疫情没到敏感期，1月20号左右才广泛关注，20号前还有专家说不人传人呢，在武汉的大学生群体流动性大感染几率较大！小伙...//@恐怖阳:防护这么好，怎么得病的//【确诊小伙自述:为啥我的40多位密切接触者无一感染】O确诊小伙自述:为啥我的40多位密切接触者无一感染?
1099,通化县气象,疫情防控“六坚持”：一、坚持返通人员居家两周。二、坚持密切接触者集中隔离两周。三、坚持疑似病例医院筛查并住满两周。四、坚持有症状必治。五、坚持确诊精治。六、坚持“双法双测”正常出院底线。?
1100,今天抢到淘金币了吗,希望爸爸早日出院回家，一定要好好的
1101,成都商报,【#10岁男孩放学遭诱杀内幕#：凶手写信勒索18万，事前多次踩点】徐泽英住在四川自贡市富顺县东湖镇高石村。2019年12月31日下午，她的孙儿——10岁男孩彭某在放学回家途中失踪，家人寻找多日无果。彭某失踪的第七天清晨，他的书包从天而降落在了家门口，里面还多了一封信，信的大意是：孩子安全，准备18?展开全文c
1102,修格斯厨,芬必得已经救不了我了，现在就是牙疼，非常的疼，我出院就应该去拔牙，现在痛了拔不了还要等他不痛（愤怒?
1103,高薪试药员招募,【保定3000】要女生【药物】维格列汀片（降糖药)【补贴】3000元(本人银行卡)【时间安排】体检时间：12月31日，01月02日知情体检；住院时间：住院两次；第一周期：01月03日入住—01月05日出院；第二周期：01月10日入住—01月12日出院出租结束【要求】1.身心完全健康（无任何疾病），年?展开全文c
1104,大海6795骑马游览杭州湾跨海大桥,中国新闻大海6795骑马游览杭州湾跨海大桥来投稿发表文章：【孕妇乘地铁突发不适“机智老公”远程指导与工作人员合力救助】#暖视频#近日，武汉地铁范湖站，一名女乘客突发不适，给老公留言后身体虚弱无法说话。她的老公付先生通过搜索找到站长电话，远程沟通联系，求助站长帮忙送医，再三?展开全文c
1105,泥崽专家,我出院了?
1106,吃豆芽的丫丫,#菏泽身边事##菏泽爆料##山东启动一级响应#郓城的小村镇终于反应过来，开始着手封村了，终于不到处串门走亲戚了，鼓掌吧2菏泽·郓城县?
1107,BigSJYee,#河南硬核#我这里是一个小村庄，周围都已经封村！明天都会广播！宣传很到位，今天还召开了镇里的紧急会议！?
1108,树下春风木子李,防控疫情“一断三不断”不只封路一条措施啊，如果有疫情发生，影响救援啊，@直播宿州栏目位置宿州市芦岭镇安阳村???2宿州?
1109,Sy石燕,你本家侄子结婚，你张口就说给人拿五千。你嫂子做手术你张口就说给人拿两万。可是我爸爸生病做手术我从家里拿两千块钱你都让我爸出院就还钱。十几年了，从你一穷二白就跟着你，可是你看看你对待你家人和对待我家人的态度。有时候想想真挺让人心寒的。朋友说这样的男人不离婚留着过年吗？可是我舍不得我?展开全文c
1110,Miss-迟,出院啦我太开心了L二二的虫的微博视频?
1111,会飞的小毛驴专用,武汉市卫生健康委员会1月12日消息，2020年1月11日0—24时，武汉市无新增新型冠状病毒感染的肺炎病例，治愈出院4例，无新增死亡病例报告。截至目前，武汉市累计报告新型冠状病毒感染的肺炎病例41例，已治愈出院6例，在治重症7例，死亡1例，其余患者病情稳定，患者均在武汉市定点医疗机构接受隔离治疗。?展开全文c
1112,文二二刀见见,topknife里脑外科新人直接让爆炸冲击后检查时一个反射没敲出来的急诊病人出院就算是塑造有点自大的书呆子形象，毕业生首席至于这么废么当然这个也可能不是病情的细节暗示只是演员的手法问题，但还是很想吐槽最近医疗剧新人医生设定真的有够让人无语，之前radiationhouse新人不知道伪影?展开全文c
1113,辽视第一时间,【惊险！二胎#孕妇在家散步时胎儿突然滑出#头先着地致颅内血肿】近日，广东珠海，一位二胎妈妈在家中客厅散步时，胎儿突然头着地滑出。医生介绍，产妇站立时突然生产，因速度较快孩子脑部直接着地，头上起了大包，并且颅内血肿，情况危急。经过手术，孩子颅内血肿已排出，目前已出院。?展开全文c
1114,景德镇日报,#联防联控江西在行动#【“封村”后的盛塘坞生活依旧平稳有序——走近实行疫区封闭管理的小村落盛塘坞】1月31日，珠山区新型冠状病毒感染的肺炎疫情防控应急指挥部发出指挥令，自2月1日凌晨0时起，对存在较高疫情传播风险的竟成镇昌江村（盛塘坞安置地）全面实行疫区封闭管理，暂时该村村民及其车辆?展开全文c
1115,吱吱理树子,我没啥自知，不过写到这里我自己都觉得自己挺理想主义。这一次1.0，我真的崩溃了今天和朋友开黑的时候差点哭了出来Wargaming以前在我心中的形象就是以削弱德系为本，亲苏；血条至上的一股清流，是一个也有点少战倾向的，带点二次元的游戏公司二雷可以说是我同病相怜的“疗养伙伴”（当然他还没出院?展开全文c
1116,HedgehogLoooong,#2020爱你不停#曾经在病房内遇到两位特殊的老人，他们一起住院，老太太在重症，老爷子在楼上，老爷子要出院前一定要看看老太太，医务人员就将他推了下来，他牵起老太太的手，他知道这可能就是他们的最后一面了……瞬间泪目了，老人们的感情竟是那么朴实无华却感人至深?
1117,梦美试管婴儿咨询中心,虽然我们比预产期早产了些日子，但第三天黄疸值已经回归正常，各项身体检查也都顺利通过，所以医生说我们的宝贝已经符合出院标准了！#不育不孕#也就是说明天我们就可以回家啦！#孕期科普##美国试管婴儿#????
1118,飝過海啲蝴蝶,駳奚巓缥2020儿子，千万别让你爹知道我出了车祸，想办法让他在你妹妹家多住几日，他有心脏病不能受惊吓。她苏醒后叮嘱床前的儿子。好的，等你伤愈出院，我再接爹回来。儿子抹泪说。别让你娘知道我的病。在肿瘤医院，他刚睁开眼就对床前的闺女说：你娘心小，会睡不着觉……好，好的。闺女泣不成声。?
1119,淚天塵,本以为熬过了一个14天就好了，谁知道还隐藏了一个英林大boss！迎来了一下轮14天讲实话，理性对待！但是下周要出去上班了，上班，班面临着封村封镇的境遇。可是，事已至此！做好防范#晋江毒王#2晋江市?
1120,福永来食品,新增死亡一例：武汉市卫生健康委员会16日23时55分发布通告称，1月15日0-24时，武汉无新增新型冠状病毒感染的肺炎病例，治愈出院5例，新增死亡病例1例。?
1121,欢乐一米,周六，天仍没有放晴，实在忙不过来了，把两餐放一起送了，上午和下午都匆匆去了医院，和医生讨论一下，就快过年了，病房的人大部分都出院回家了，剩下的都是可怜人了。?
1122,雪域天狼6367716918,我在看：【西宁地陷救人少年出院救人负伤退役军人做完手术】#跟新浪看热点#O西宁地陷救人少年出院救人负伤退役军人做完手术?
1123,醋溜糖三角,#上海确诊首例新型冠状病毒感染肺炎#康复出院的病人出院后情况怎么样？产生抗体了吗？奋斗在一线的研究人员保重啊！?
1124,澄城检察,【#首例重症新型肺炎出院者发声#：护士姐姐特别好】湖北武汉首例重症新型肺炎出院患者李先生详细讲述了被隔离治疗的经过。他说：“护士姐姐们特别好，在隔离室照顾我，总是给我加油打气。”23岁的他，终于治愈出院。安哥：相信医者，战胜病毒！L一手video的秒拍视频???
1125,贝多芬与我常在一起会有多美,"//@昆卡大战潮汐:世卫组织知道武汉卫健委瞒报医护人员感染的事情嘛？财新独家报道,首例医生感染发生在1月5号，10号就在金银潭医院确诊了，现在还未出院，武汉卫健委13号还在发没有人传人，没有医护人员病例呢，请问是财新造谣，还是武汉瞒报？"
1126,用户6708573266,美帝医术是先进？？？还是有解药！48小时确诊病人即可出院L用户6708573266的微博视频?
1127,灵魂耙土豆,希望每位被隔离治疗的患者都能康复出院，保佑！！?
1128,小孩儿别闹44044,为广大一线医护人员点赞
1129,京城张宝,【李兰娟院士：#探索用康复者血清治疗感染者#】#抗击新型肺炎第一线#1月23日，李兰娟院士在浙医一院接受媒体采访表示，已有部分感染患者康复出院，但还没有任何特效治疗药。根据此前研究，康复者血清里会有抗体，针对没有有效药物情况下，用来治疗感染者有一定效果，目前也在探索中。?展开全文c
1130,ZCX是爱生活爱事业的女生,马上要过年了，今天患者都出院共有十四本，我只对了一半，明天继续干。?
1131,吉林共青团,【好消息！深圳2名新型肺炎确诊患者痊愈出院其中一名为10岁男童】#深圳2名新型肺炎患者痊愈#1月23日，经省市专家组会诊，深圳2名新型冠状病毒感染肺炎患者痊愈出院。据悉，出院患者为一名35岁男患者和一名10岁男童患者，均为广东省卫生健康委通报的确诊病例。其中，35岁男患者长期居住武汉，今年1月9?展开全文c
1132,艾欧诶曲,希望治愈出院的人越来越多
1133,三峡商报,#风月同天?红色文艺轻骑兵全力战疫##众志成城抗疫情#【乡村抗疫封路社区干部走村窜户忙“代购”】?“这是您的一袋纸尿裤和两袋奶粉，请核对查收。”2月13日，兴山县古夫镇北斗坪社区党总支书记高平和工作人员，一边对着居民的购物清单，一边将物资送到村民家中。据了解，从2月7日起，北斗坪社区就?展开全文c
1134,ama王一博,//@浪里赤条小粗林:传染性强是真的，但也是真的不断有人治愈出院。医护人员也传来好消息！保护自己提高免疫力比啥都强！看得我刚才又和我妈边看电视边在家里走了半小时查看图片
1135,梦中情尸,//@师兄想骑D轮上班:我爹快出院吧，不然我要疯了//@昊_KSbot：//@Shadowing_Haven://@Azu_JHLL_:转发微博
1136,百姓一时间,【好消息！#全国累计治愈出院49例#】截至1月25日24时，国家卫生健康委员会收到30个省（区、市）累计报告确诊病例1975例，现有重症病例324例。累计死亡病例56例，累计治愈出院病例49例。现有疑似病例2684例。目前累计追踪到密切接触者23431人，当日解除医学观察325人，现有21556人正在接受医学观?展开全文c
1137,谛小呆,#深圳又一例确诊病例治愈出院#要快点好起来啊?
1138,迟饱就发呆,好消息！真的好消息！！//@小野妹子学吐槽:好厉害啊！！！
1139,#NAME?,比疫情更可怕的是人心、那些发国难财的人绝对会早死！但愿一觉醒来打开所有媒体平台看到的是痊愈出院，是已战胜病毒，是取消延长假期………希望所有联系的不联系的都健健康康的2贵阳?
1140,经济独立才是快乐源泉,太好了
1141,嘉嘉April,恭喜
1142,湖北梨,【湖北武汉#金银潭医院院长夫人痊愈#】1月29日，湖北武汉市金银潭医院院长张定宇接受央视记者白岩松采访时说：“我的妻子已经经过两次核酸检测，两次都是阴性，今天已经康复出院。感谢大家的关心！”张定宇身患渐冻症，妻子此前被感染新型冠状病毒，他自己在抗击疫情最前线奋战30余天。?
1143,菓菓菓菓咚icc,#辽宁首例患者出院#沈阳发来贺电！大连棒！辽宁加油！！！东三省都加油！中国加油！！会越来越好的?
1144,青春临沂,#最新疫情地图#截至1月29日18时，全国确诊新型冠状病毒肺炎病例6078例，其中115例出院，132例死亡。@央视网???
1145,Jeelly丶,加油
1146,111111aaaaaaaayaaaaaaa,#广州首两例感染儿童出院#我可太开心了?
1147,过期染发剂,#武汉金银潭医院20名患者集体出院#好消息好消息好消息是好消息！！?
1148,徐增敏,耳闻目睹：许多人应该活着或者活的很好！前不久九十多岁的老父亲因肺脓肿住院，经过近一个月的治疗治愈出院。陪护期间所见所闻感慨万千，其中最令人心酸的是，好多人得了可以治愈或者通过治疗可以延长生命，因付不起治疗费用放弃住院治疗而回家等死，有的才五十岁左右，这部分人大多是农村的，也有城镇?展开全文c
1149,士多啤梨唔系梨,怀化终于有出院的了大家都加油，会越来越好的?
1150,瑾琏_怀瑾握瑜兮,//@三亚鹿鸣文化传媒:武汉的官员，湖北省的主要官员，枪毙你们都不为过！你们欺上瞒下，给国家和人民造成巨大的损失，你们罪孽深重！！！
1151,Numan_zZ,好像有八九年没吊过水了想象中打针一点都不疼，可是这几天我疼的手抖这种特殊时期感冒发烧，搞得所有人心慌慌的???终于出院了！终于可以回家了！2和田地区·策勒县?
1152,Monarchess-Yao,#康复期和出院患者没有传染性#虽然这么说，但还是要谨慎对待?
1153,麦兜haha,明知道会泪目，可每天还是关心着微博上的武汉日记，武汉人民太难了睡觉前都??确诊数和死亡数一例都不要加，出院人数大大增加，希望就是明天武汉加油????中国加油?????
1154,_dgeuehvrnjs,//@古月中心相心:这位是我同学，去武汉出差感染了新型冠状病毒，不过好在身体免疫力强，轻症住院后很快就出院了。
1155,覃紫惜,家无意间看到老家的照片突然想起父亲离开家去医院住了20多天的院出院就直接来到重庆他是担心孙孙辈旅途劳累却自己拖着病怏怏得身体来重庆看我们然而，从此再也回不去呆了几十年的家我当时居然还觉得父亲大病康复了还想着春天一起回老家去可是，父亲就在冬天走了定格在了冬天春天来了，父亲?展开全文c
1156,超值商品精选,贝贝和熊熊宝宝加绒背心【16.8元（需用券）】：加绒加厚亲肤柔软天猫精选目前售价19.8元，可领取3元优惠券，到手价16.8元包邮，加绒加厚背心马甲，优质A类面料，舒适贴心，可爱卡通图案设计，包边圆领，方便穿脱，近期好价，感兴趣的可以入手。叠加优惠券：满18.00元减3.00元?展开全文c
1157,一个昵称一个坑,//@凡事只求三两酒://@那罗陀_银子:“辟谣式报道”//@afrabot:这些截图不正是为什么人们没有当回事的原因吗：言之凿凿说病毒不是人传人；反复报道没有新病例；反复强调患者治愈出院。//@cinekino:嗯，互联网是有记忆的。第八图倒数第二段文字很清楚，人们为什么没有“当回事”。
1158,潘朵拉洋果子,#李文亮去世#被感染的妻子未出生的孩子……为什么治愈出院的不是你心痛心更寒?
1159,zhanglf008-2020,今年这个年过得。。。。。。!老人终于出院了！真想小品里面讲的一块鸡骨头几万块钱!还不容易回到房子中，好不容易买到一些菜，好不容易身体还撑得住，好不容易。。。。。。好多好多的不容易！静下心来想想，二十天没见儿子了！估计忙着在外婆家鸡圈里兴风作浪呢!不由得想娃了，不知道什么时候才能去陕?展开全文c
1160,听山牧云,#钟南山称疫情拐点还要几天#从数据看，新冠肺炎全国确诊病例数量上升，但是新增确诊病例是下降的（2月4日至2月6日）。钟南山预测，“拐点的到来还得有几天。”他说，因为最关键的是新增病例，不是出院病例或者死亡病例。出院的话大家标准不一样，但是新增病例是一个重要统一的指标。?
1161,辽宁警眼,"2020年2月7日19时至22时辽宁新型冠状病毒感染的肺炎疫情情况2020年2月7日19时至22时，辽宁省新增3例新型冠状病毒感染的肺炎确诊病例,其中锦州市1例，为轻型病例；葫芦岛市2例，1例为普通型病例、1例为重型病例。截至2020年2月7日22时，辽宁省累计报告新型冠状病毒感染的肺炎确诊病例99例，治愈出院7?展开全文c"
1162,长安号官微,#西安抗疫最前线#【好消息！7日6时至18时#天津无新增确诊病例#】@人民日报记者从天津市疾控中心获悉，2月7日6时至18时，天津无新增新型冠状病毒感染的肺炎确诊病例。截至目前，天津市累计报告新型冠状病毒感染的肺炎确诊病例81例，其中男性45例，女性36例；危重型5例、重型32例、普通型41例，治愈出院?展开全文c
1163,五点女青年,回家过节！长沙市又有8例确诊病例治愈出院O回家过节！长沙市又有8例确诊病例治愈出院?
1164,4CxcJq28BI3,宝宝肯定是个小仙女
1165,对我就是吴玉会,2月11日新疆（含兵团）新增4例新型冠状病毒肺炎确诊病例首批治愈出院3例O2月11日新疆（含兵团）新增4例新型冠状病毒肺炎确诊病例首批治愈出院3例?
1166,Angela啊呜,这这这……怕是中国现在最嗨的地方了//@吃瓜群众CJ:战胜病魔就要有一个良好的心态//@M大王叫我来巡山:希望这些乐观的轻症病患都早日康复出院//@江南大野花:保持好心态，加油康复啊//@妖妖小精://@恩顾:戴着口罩谁也不认得谁就更放得开了吧
1167,嘤嘤嘤哼哼,哈哈哈哈哈强的//@吃瓜群众CJ:战胜病魔就要有一个良好的心态//@M大王叫我来巡山:希望这些乐观的轻症病患都早日康复出院//@江南大野花:保持好心态，加油康复啊//@妖妖小精://@恩顾:戴着口罩谁也不认得谁就更放得开了吧
1168,用户6558559470,离开，回来眉头却缠上几分忧愁，托尼问道：“安德鲁来了是不#运珧向松#是有#俄罗斯境内两名确诊中国公民均已出院#?
1169,相聚容易离别难kew,睡的地方，腿伸不开，其实不是很舒服。　　“要不我干脆叫秘书弄个跑步机放在外面……”　　乔荞立马否决，你当医院是你家呢？什么东西都往医院弄，等自己出院的时候这些东西就有的拿了，你看多少?
1170,fly滢火虫,//@靡靡瘦知音:天啊9号才出院//@最爱:感谢//@绯炎苍冰://@肥皂泡泡孩儿面://@林中涛声:致敬！//@如画江衫:人人为我，我为人人
1171,龙猫胖哒哒,差别//@一笑低头意已倾W:山西也有一个，现在治愈出院了。看她的运动轨迹，也是回山西路上全程戴口罩，到了家里，只在卧室，父母给送饭到卧室门口。睡觉都自觉戴口罩。发现自己不舒服，就去了医院，然后现在治愈出院了。这种人真的太棒，对比那种明知自己病了，还到处窜的人。人跟人的差别真的太大了。
1172,见到我就绕着走,#江西2名纯中医治疗患者出院#我有个癖好就是爱闻中药的味道喜欢中医院的味道让人很安心一直以来的荨麻疹就是靠喝中药好的两年没犯了点滴只能让它消下去高中喝了一段时间的中药让宿管阿姨帮我熬以前月经不调也是喝几次中药就调理好了我觉得中医很有安全感虽然中药很苦每次咕噜咕噜喝完再?展开全文c
1173,沉入深海的鱼jy,感谢你们每一个人的奉献
1174,西藏寻梦29721,武汉客厅方舱医院首批17名患者出院O武汉客厅方舱医院首批17名患者出院?
1175,-小八月-,//@木子洋KWIN:铁牛得了中耳炎被送去医院输液了现在已经出院??感谢大家关心
1176,木火焰,//@张洲:这是个好市长，比那些杂碎强。唉，终于看见一个久违的、属于人类的东西了，这玩意叫：感情。//@华商新闻在线:黄冈疫情控制的很好，一天出院100多，20天以后就胜利了//@投行小兵:保护好他们安全，照顾好他们生活，安排好你的职责工作。谢谢！
1177,洋哥的小懂事兒流奈,回复@木子洋KWIN:牛牛沒事就好????哥哥你也好好休息吧～晚安//@木子洋KWIN:铁牛得了中耳炎被送去医院输液了现在已经出院??感谢大家关心
1178,四十四号香槟,//@White_滴滴滴滴滴://@aries_jo:我真心理解那位出院的大姐为什么要说“住的都不想走了”，这方舱里的每一个细节，都是真实的温暖。真的好，医护好，患者好，后勤保障好，那种劫后余生的对健康生活的向往，更好。
1179,逸静自然,【一线抗疫群英谱】守护你们绝不后退O【一线抗疫群英谱】守护你们绝不后退?
1180,平安三门峡,#一线抗疫群英谱#渑池公安|特巡警大队抗疫工作侧记#三门峡新冠肺炎战疫#?
1181,乔治的最爱,//@全球健身中心:别偷懒，马走跟着动起来~
1182,4everhappiness,快转微博
1183,遇见PIG-WGG,这个还挺适合我减肥，哈哈哈哈??？我
1184,Love幸福糖777,//@牛妈ljia:【健身舞蹈】Zumba（尊巴）舞教学完整版，超减脂耗体力，马走跳起来！
1185,一只爱吃鱼头的喜宴,快转微博
1186,用户6316991323,快转微博
1187,上海普陀,#一直坚持却又想放弃的事#大概就是健身吧！最近网上一个很火的Zumba（尊巴）舞教学完整版，超减脂耗体力，跳4分钟等于运动1小时，马走跳起来！L全球健身中心的微博视频?
1188,Schweinefleisch,有空试试
1189,陕西果子,快转微博
1190,_Ydi,#舞蹈#我在网上一直以来传过很多教学视频，一般都是关于Lockin的，我都把它们简单化的教给你们，可你们总还是跟我说学不会。今天我换个方式教你们“走路”，你们总不能这还说学不会了吧？？！！!#Ydi舞蹈##VLOG##日常vlog##舞蹈教学#L_Ydi的微博视频?
1191,弯道达人555,当前市场要点：1、M股弱势，受ZGWH疫情以及塔利班击落中情局飞机等利空，M国三大股指周一大幅下跌，市场避险情绪升温，金价上涨。2、G股明日开盘，时间先于内地A股，在M股回落的影响下，H指将低开，预计整体表现弱势，个别题材板块有一定机会。3、ZGWH疫情严峻，可关注医药股，如00874白云山；内?展开全文c
1192,主播晓璇,//@张怡筠:在家里动起来，有助缓解心理焦虑，也提高免疫力
1193,湖北大学,#琴园发布#【关于调整2019-2020学年第2学期网上选课时间的通知】为做好线上教学准备工作，现将调整2019-2020学年第2学期网上选课时间，具体安排如下：O网页链接???
1194,小猪思七,害不会真来网上教学吧海怕?
1195,-白小茶-,原本打算备考21年江西师大的非全日制研究生，南昌住行方便。在研招网上查询到学科教学（化学）只有全日制，只能考虑换专业，或者换目标学校，进退维谷。真希望21年江西师大生化院可以再次开设非全日制的学科教学（化学）专业呀?
1196,RyIsMissReed,教育部怎么了，受宠若惊
1197,chwillfull,疫情数据仍在高位，研究近期后续对企业、对生活的影响，目前看以下几个方面多关注：一是云办公，上半年会爆发，二是学校一旦不能如期开课，网上教学必成事实；三是小企业寒冬，租房费用等固定成本很无奈，四是云服务要关注?
1198,山渐青x,第一次网上线上教学不知道为啥有种当了网红女主播的感觉?
1199,魂断鱼肠,教育部发出通知叫停网上教学，可省级教育部门又通知让老师和学生们做好网上教学的准备，这到底应该是以哪个通知为准啊？！！！?
1200,隔壁老王的历史,发布了头条文章：《高校因疫情开办网上教学，看看古人如何上学，网友：我想穿越》O高校因疫情开办网上教学，看看古人如何上学，网友：我想穿越?
1201,四川大学锦江学院微校园,#锦江时光#【网课的套路】相信不少学校现在已经开始了网上教学，那么#上网课有多难#？快来和小江一起去看一看吧?
1202,焦小鱼fishyy,DAY14：第一个14天过去了，通知是明天开始线上办公，孩子在家线上教学，每天早上被叫醒的不是闹钟，而是班级群里报平安，单位工作群里报平安；每天早上刷新新闻，看看增长的数据，哪一天会真正的停下来，大家就都可以喘喘气了，网上的消息真假参半，现在都不敢相信有些伪大V的话了，真是厌恶那些造谣?展开全文c
1203,视多爱护眼仪执行董事蜜糖,学生护眼仪紫色??顺丰小哥说，潘小姐你怎么天天发快递因为各大学校开启网上教学，护眼需求大呀！2广州·富力东堤湾?
1204,不喜欢摩羯座的在在妈,我平均三天要被处女气的发昏一次！为什么处女可以那么贱啊！昨天下午被气的不轻真的是分分钟想灭了他，学校为什么要网上教学呢？可以暑假少放一个月呀，我们都没有意见的呀！?
1205,卍泪梦沈夜卐55003,网上教学你们怎么看？好处坏处都有。我的观点是不支持的，平时玩手机时间没那么长，现在网课要看那么长时间的手机或电脑，这个问题比较大，视力是很重要的。大家怎么看？?
1206,某嗖,我明白为什么要网上教学了，自从这三天网上教学以来我每天整理学生的作业就要好几个小时，我现在既不抑郁也不无聊，我甚至都忘了疫情的存在…………?
1207,贰柒laoluan,今天第一次线上培训就闹了很多乌龙，网上也出了很多直播翻车事故。没有关麦克风，没有关摄像头，也有老师身边没有电脑之类的，无法进行后续的教学，为什么大家都这么急呢。在家里的同学大多数不会有所谓去不了学校的焦虑吧。这个时期，在家阅读思考，重新审视一下，应该比那些读PPT的要强吧。?
1208,盛京视频,【老师变身“女主播”！为了孩子她们也是蛮拼的】镜头前的老师名叫刘余，是这次江西省停课不停学网上课程，六年级语文第一课、第二课的授课教师。接到任务之后，刘余老师所在的学校，也迅速为她成立一个教学团队。由于江西省中小学的语文课程在2019年更换了新的教材，刘余老师以及她的团队需要重新进?展开全文c
1209,一起考教师,#教师枕边书##教师必看#关注微信公众号【教师枕边书】回复“微博”，即可获得教学干货大礼包一份【教育部：各地不要不顾条件组织教师录课！不要增加师生不必要的负担（扩散周知）】对网上上课，作为老师的你，怎么看？?
1210,咚哩个冬冬,#多地明确延迟开学时间可用暑期补齐#何必呢我觉得是在难为我们老师科学网上的教材不一样学校还让我们写教学计划学生作业完成情况我可真是打扰了还要用暑假补那我现在是在干嘛哦?
1211,维他柠檬茶推广大使,明天开学，尽管是网上教学但是为了仪式感，我还是洗了个澡?
1212,神清气爽ni,#澳大利亚将射杀1万只骆驼#什?么?是杀生?很多?人现?在做?很?多事?情，都?不?讲良心，?也?没有?善心，他们?不知?道放生，?他?们只?知道吃?活鱼?活虾，他?们?只知道能够饱?口?福。殊?不?知，很多人?吃?了这些?小生命?之后，会?短?展开全文c
1213,神清气爽ni,#独立的女生没有人疼#什?么?是杀生?很多?人现?在做?很?多事?情，都?不?讲良心，?也?没有?善心，他们?不知?道放生，?他?们只?知道吃?活鱼?活虾，他?们?只知道能够饱?口?福。殊?不?知，很多人?吃?了这些?小生命?之后，会?短寿，?展开全文c
1214,易笙爱李,//@李易峰:#勇战疫情中国要强#我为中国加油！我和蒙牛一起向奋战中的白衣天使致敬！#抗击新型肺炎企业公益在行动#//@真果粒:勇战疫情，天生要强！我们一起加油！
1215,心唯爱峰,253//@心唯爱峰:武汉加油//@允许我占有李precious:一起加油@李喋喋的小窝群//@李易峰:#勇战疫情中国要强#我为中国加油！我和蒙牛一起向奋战中的白衣天使致敬！#抗击新型肺炎企业公益在行动#//@真果粒:勇战疫情，天生要强！我们一起加油！
1216,草草是个小天使,//@草草是个小天使://@草草是个小天使://@草草是个小天使://@草草是个小天使://@草草是个小天使://@草草是个小天使://@草草是个小天使://@草草是个小天使://@猫猫说什么都是对的:早//@李易峰全国投票团:总群2月6号群任务//@李易峰全国投票团:武汉加油！中国加油！//@李易峰:#勇战疫情中国要强#我为中
1217,雪白如虹v,#武汉加油#一起加油，一定可以打赢这场疫战！！//@朱一龙:#武汉加油#我们在一起
1218,璦薷夢初醒,//@李易峰:#勇战疫情中国要强#我为中国加油！我和蒙牛一起向奋战中的白衣天使致敬！#抗击新型肺炎企业公益在行动#//@真果粒:勇战疫情，天生要强！我们一起加油！
1219,云儿13066,//@允许我占有李precious:一起加油@李喋喋的小窝群//@李易峰:#勇战疫情中国要强#我为中国加油！我和蒙牛一起向奋战中的白衣天使致敬！#抗击新型肺炎企业公益在行动#//@真果粒:勇战疫情，天生要强！我们一起加油！
1220,被遗忘的时光_mhe,//@别打翻我的蜜桃乌龙://@霸王龙也会咩咩哎呦:中国加油//@努力努力再努力x:#勇战疫情中国要强#我为中国加油！我和蒙牛一起向奋战中的白衣天使致敬！#抗击新型肺炎企业公益在行动#//@纯甄:万众一心，全力战“疫”！中国加油！用心守护，我们一定赢！
1221,肖布尔的假面,口罩一戴，福气常在。认真洗手，钱财都有。开窗通风，运势跟踪。锻炼身体，开门见喜。打赢防御战，我们过一个不“疫”样的祥和春节。家人们新年吉祥、顺意安康！新年快乐！[2东营·天鹅花园·丽景国际?
1222,Zora赵小静,#万众一心打赢疫情防控阻击战#向奋战在抗疫一线的所有人致敬，众志成城，抗击疫情，一切都会好起来，加油，我们都在一起！@朱一龙
1223,草草是个小天使,//@草草是个小天使://@草草是个小天使://@草草是个小天使://@草草是个小天使://@草草是个小天使://@草草是个小天使://@草草是个小天使://@草草是个小天使://@李易峰全国投票团:万众一心，全力战“疫”！致敬奋战中的白衣天使，武汉加油！中国加油！李易峰//@李易峰:#勇战疫情中国要强#我为中
