order_id,user_name,content,,
500,T3hreee,        免费交流平台,2020/4/13 0:27,T3hreee
501,糖豆布衣,        为人则“母”，心内己服———道林,2020/2/2 21:00,糖豆布衣
502,songdd5120,        我发表了一篇视频贴，大伙来看看吧~,2020/3/13 23:37,songdd5120
503,观道,        The new coronavirus Ang is sai,2020/4/12 19:21,观道
504,,        冠状病毒性肺炎是先感染支气管再感染肺部吗？我周一开始发低烧，,2020/1/24 21:10,
505,簽箹2012,        冠状病毒 现在目前有没有 解药？,2020/1/26 22:17,簽箹2012
506,好韵来,        如果100个新冠病毒落在了我的手指头肚上,2020/4/6 13:35,好韵来
507,射雕英雄穿,        科学抗疫   利国利民,2020/3/3 17:08,射雕英雄穿
508,射雕英雄穿,        妙用口罩最实在     俭用省钱不缺货,2020/3/12 20:32,射雕英雄穿
509,接盘侠9527,        全世界都在批判中国人的时候，你会据理力争，全中国都在指责湖北,2020/3/22 12:29,接盘侠9527
510,睡仙step,        如果…这病毒发生在古代、医生怎么治？…反正我觉得外国人口这么,2020/3/27 20:27,睡仙step
511,自折木剑lcy,        早上起来感觉有点咳嗽  下午打着游戏就发现体温变高了  我是,2020/2/7 17:08,自折木剑lcy
512,631352988,        【急问！抓了死蝙蝠会感染吗？】女朋友不知情的情况下，将窗边的,2020/1/25 5:03,631352988
513,贴吧用户_aR8DU8Z,        欢迎交流,2020/4/10 11:32,贴吧用户_aR8DU8Z
514,洗肥料,        没有接触过武汉来的人，但是一月份出去玩坐的火车后来出现了一个,2020/4/8 18:14,洗肥料
515,总有吊民为难朕,        治愈率和死亡率，差不多，是不是说明一半治好了一半死亡，这很严,2020/1/25 8:38,总有吊民为难朕
516,阿卡莉_彭格列,        杀冠状病毒~你需要它!一次性胶囊75度酒精免水洗凝胶,2020/3/25 20:49,阿卡莉_彭格列
517,3121281,        昨天晚上12点，有没有和我一样的小伙伴在蹲武汉重启直播,2020/4/8 14:53,3121281
518,落日挥手536,        批量生产防护服压胶机,2020/4/8 17:09,落日挥手536
519,KZ3519,        口罩制作工具熔喷布模头，现接预订！,2020/4/8 16:12,KZ3519
520,,        这种人怎么举报？,2020/3/1 22:19,
521,宁安n,        有博主提供了一些药材，用于防御，各位且看且随自已信不信吧…,2020/4/8 2:29,宁安n
522,鱼哭了海知道z2,        从现在情况来看我觉得冠状病毒是不是人类历史上最强烈的传染病了,2020/3/13 23:43,鱼哭了海知道z2
523,求真608,        冠状病毒与推背图第四十二像,2020/4/7 19:01,求真608
524,吾行,        感觉在疫苗出来之前，病毒量长期存在，要有心理准备，做好个人防,2020/4/7 17:28,吾行
525,3121281,        热干面即将转到普通病房，但是现在我们还有很多需要注意的地方,2020/4/7 15:32,3121281
526,康明纳kmn,        康明纳：引进全自动一次性口罩机，全力保障一次性口罩供应,2020/4/7 13:31,康明纳kmn
527,最爱热情的哈利,        武汉人吃野味是否普遍?，华南海鲜市场光明正大卖野味就离谱!希,2020/4/4 14:23,最爱热情的哈利
528,w4zhangnan,        我发热干咳乏力三天了，拍了胸片是正常的，我不会得冠状病毒了吧,2020/1/22 14:55,w4zhangnan
529,起个名就带难死,        无症状感染者存在威胁！？菌溶水保卫人民健康安全！,2020/4/6 15:12,起个名就带难死
530,小人啊,        病毒时期，口罩防身，口罩绳工厂直售，需要的唯心,2020/3/21 0:12,小人啊
531,射雕英雄穿,        疫情期间怪事连连，说怪不怪事关百姓,2020/3/16 13:26,射雕英雄穿
532,我是中国人,        我发表了一篇图片贴，大伙来看看吧~,2020/4/4 0:43,我是中国人
533,星座森林,        这冠状肺炎风波过后，健康管理师火了。  想考个健康管理师职业,2020/4/4 21:39,星座森林
534,shuyuwangzide,        在网上买了一只50天左右博美和比熊的串串，刚到的时候，就趴在,2019/9/16 13:16,shuyuwangzide
535,QYOHG,        美国一天新增6000，,2020/3/20 15:06,QYOHG
536,hormaad,        (持续更新) 世界冠状病毒确诊人数,2020/3/25 1:43,hormaad
537,小多多706,        冠状病毒，多多以被我治好。8月,2017/8/18 22:31,小多多706
538,五号星球5,        缅怀英雄，砥砺前行！,2020/4/4 11:34,五号星球5
539,少女不从0720,        连续三天晚上发热，36.9-37.2来回走，头有点轻微痛，脸,2020/2/6 22:17,少女不从0720
540,陆风双鱼,        为毛非洲跟南美洲没有感染人数?非洲环境卫生很好吗？全球约70,2020/2/8 2:04,陆风双鱼
541,大伊万,        冠状病毒会不会是全球变暖爆发的一开始就有然后被封在冰层中,2020/4/3 12:05,大伊万
542,289559380,        感觉这个病毒果然朝着有利于自己繁衍的路径在进化。前面是延长了,2020/4/4 8:58,289559380
543,mushi610,        黑心商家真多，国难财好好发，本想买点口罩，去淘宝一看，20个,2020/1/27 0:09,mushi610
544,A340,        楼上一个**往我这吐了一口痰，我该怎么处理,2020/4/1 8:43,A340
545,寸土刹,        我发表了一篇图片贴，大伙来看看吧~,2020/4/3 19:11,寸土刹
546,洪啟維home,        今日疫情 确诊65万9384人,2020/3/29 18:35,洪啟維home
547,VI死神,        有需要平面口罩机的吗,2020/4/3 11:24,VI死神
548,永恒之光,        都不是巧合啊,2020/3/28 20:06,永恒之光
549,贴吧用户_QQRU67M,        出半自动切片机，要的联系,2020/4/1 12:16,贴吧用户_QQRU67M
550,墨笔留念灬,        朋友要捐2000套医疗防护服有认识买医疗器械的可以私聊我,2020/2/4 0:43,墨笔留念灬
551,Realhihop,        https://b23.tv/BV1m741127Z5#一次,2020/3/28 8:27,Realhihop
552,起个名就带难死,        菌溶水，不论母婴、汽车还是各种室内！消毒99.99%！无毒无刺激！,2020/3/31 13:34,起个名就带难死
553,海的力量,        多项证据证明冠状病毒出自美军之手的可能性很大美国，你要交出5,2020/3/23 14:10,海的力量
554,高德打车平台,        明天准备从河南去陕西，请问到地方会不会被隔离啊慌？,2020/3/22 11:15,高德打车平台
555,是静宝贝呀,        对抗冠状 兜兜加油！！！,2019/12/27 11:29,是静宝贝呀
556,等风来,        冠状痊愈反馈,2020/3/28 17:03,等风来
557,z5010633,        每当疫苗推广不舒畅时，世界某国就会爆发大规模疫情！,2021/4/27 9:05,z5010633
558,你丑你先睡,        据说印度已经有3000多种病毒变异 我们的疫苗能防吗 是不是,2021/5/8 2:52,你丑你先睡
559,贴吧用户_7EyESQW,        新冠抗体如同童话故事。,2021/5/9 11:34,贴吧用户_7EyESQW
560,贴吧用户_aJ1eN7A,        扎疫苗出血了，会有问题吗,2021/5/8 16:49,贴吧用户_aJ1eN7A
561,大脸猫_ai,        北京有的小区通知，不打疫苗，不给更换出入证，你们怎么看？,2021/4/1 17:06,大脸猫_ai
562,小弟弟拍皮球,        建议将接种新冠疫苗加入法律义务当中，接种新冠疫苗是每个公民应,2021/4/26 19:24,小弟弟拍皮球
563,瓶的春天1,        打完新冠疫苗以后嗅觉没有了,2021/3/24 11:42,瓶的春天1
564,fxjstock,        新冠疫苗我打完一个月，现在无晨勃，勃起障碍，有和我一样情况吗,2021/4/28 20:52,fxjstock
565,小森吐槽王,        说实话，我反正不打。强制那属于没办法了。,2021/4/22 5:11,小森吐槽王
566,发愤图强-,        乙肝抗病毒恩替卡韦治疗期间可以接种新冠疫苗吗?,2021/5/8 1:33,发愤图强-
567,天下第一,        新冠疫苗到底什么成分,2021/5/7 21:28,天下第一
568,贴吧用户_0K38A91,        打新冠疫苗后的反应,2021/4/28 22:06,贴吧用户_0K38A91
569,土拨大耗子,        有没有人看过B站的心医林霖，新冠是漂亮弄出来的嘛。。。。,2021/5/5 22:45,土拨大耗子
570,lkc5667,        刚打完第一针，北京科兴的,2021/5/6 9:43,lkc5667
571,贴吧用户_aWaNA89,        问新冠疫苗到底打不打,2021/4/1 14:45,贴吧用户_aWaNA89
572,弘弘的小祖宗,        男朋友的舍友得新冠了，我该怎么开解他？,2021/4/7 16:10,弘弘的小祖宗
573,终结三刀,        不敢接咋办？,2021/4/19 9:41,终结三刀
574,Carl-Es,        新冠疫苗,2020/12/19 21:40,Carl-Es
575,734186446,        打完hpv间隔多久能打新冠呢,2021/5/6 17:25,734186446
576,钓虾菜鸟,        25号打的疫苗，这两天觉得全身乏力,2021/4/27 10:51,钓虾菜鸟
577,贴吧用户_7EyESQW,        疫苗导致长期嗅觉听力味觉损伤的可以找我。,2021/5/6 10:35,贴吧用户_7EyESQW
578,张氏天明,        打了出症状要报备,2021/5/5 20:17,张氏天明
579,贴吧用户_ab3yRyS,        大家好，我以前得过肺炎，后来康复了，其实肺炎是可以不治自愈的,2021/5/2 17:29,贴吧用户_ab3yRyS
580,来来y,        有朋友打完疫苗当天就出去喝酒的么,2021/5/5 16:41,来来y
581,冒牌货-,        新冠治疗配方药,2021/5/4 5:37,冒牌货-
582,专吃肉的和尚,        英国新冠病毒治愈很低，为什么死亡率也不高。,2021/4/30 16:05,专吃肉的和尚
583,檀黎斗神,        北生疫苗接种，日更,2021/3/26 19:11,檀黎斗神
584,叶未花莫开,        5月4日打了第一针，目前一切正常~,2021/5/5 16:07,叶未花莫开
585,贴吧用户_7EyESQW,        新冠疫苗导致的各种炎症处理方法,2021/5/4 17:18,贴吧用户_7EyESQW
586,我孙不敢放屁,        不懂就问，慢性过敏性鼻炎可以接种疫苗吗,2021/5/3 18:41,我孙不敢放屁
587,阿布萨玛1,        我打了第一针，一点问题都没有，大家都放心打吧,2021/5/5 15:13,阿布萨玛1
588,韩能能吖,        我们学校强行让我们打新冠疫苗 可我的身体好像真的不允许我打,2021/3/29 16:04,韩能能吖
589,longxingjizhou,        有没有打完针，左胸隐隐作痛的,2021/5/3 9:48,longxingjizhou
590,jiehemo1,        打完新冠疫苗，发热，头晕，乏力，身体酸，这样持续了2天，就恢,2021/5/2 19:26,jiehemo1
591,海边灰尘,        抖音店大欺客，切身体会告诉大家,2021/5/2 11:58,海边灰尘
592,手电,        有点轻微感冒，能打新冠疫苗吗,2021/5/1 13:36,手电
593,15858qwe,        疫苗打完第四天，一切都好,2021/5/1 11:55,15858qwe
594,沉默≠软弱,        有没有打完疫苗之后喝酒的，有什么影响没,2021/4/30 16:28,沉默≠软弱
595,孤舟8233,        nmn甚至可以治愈新冠 ？？？？？？,2021/4/29 14:55,孤舟8233
596,笙213,        新冠疫苗有保障吗,2021/4/10 23:44,笙213
597,刑步山河,        看来3、4年疫情才会好,2021/3/19 14:58,刑步山河
598,童虎,        荨麻疹能打新冠疫苗吗？,2021/4/9 8:56,童虎
599,yemo001,        我今天打了疫苗了，不小心吃辣椒了，有事吗,2021/4/2 15:49,yemo001
600,高傲且温柔6,        有没有人打完疫苗喝酒的,2021/4/28 23:12,高傲且温柔6
601,跋涉者139,"        打完新冠疫苗第一针后的第三天晚上有饭局,可能要喝酒,问题大吗",2021/4/28 14:37,跋涉者139
602,sscs113,        打了新冠疫苗能不能喝这个,2021/4/27 16:06,sscs113
603,小弟弟拍皮球,        接种新冠疫苗后可以吃大葱吗？,2021/4/22 17:21,小弟弟拍皮球
604,倚楼听雨96,        接种新冠疫苗,2021/3/24 14:59,倚楼听雨96
605,天下之国家兴亡,        啥也别说了，印度乞丐笑眯眯。,2021/4/27 9:53,天下之国家兴亡
606,秋天之空,        现在还有哪边接种疫苗是两三个星期打第二针的吗？,2021/4/27 7:17,秋天之空
607,小萌新大梦想,        求问,2021/4/19 11:54,小萌新大梦想
608,这里有个木沐,        昨天刚刚打的第一针，除了胳膊有一下下的胀痛，就是情绪低落，特,2021/4/24 13:48,这里有个木沐
609,栋东隆动枪,        为什么网上没有得过新冠的人说话啊，难道？！,2020/10/18 11:15,栋东隆动枪
610,蒙蒙,        买了件衣服，没想到是美国寄过来的，因为想到新冠病毒，想着到时,2021/4/9 0:15,蒙蒙
611,无敌的军,        新冠疫苗接种必备设备清单,2021/3/30 16:24,无敌的军
612,khui888,        太讽刺了,2021/4/25 18:44,khui888
613,祥云888,        我是一名抗击新冠疫情志愿者,2021/4/12 0:17,祥云888
614,请问我饿同意,        请问二针的灭活和三针的重组蛋白疫苗哪一种好？,2021/4/12 16:28,请问我饿同意
615,QZ议,        世卫掌舵人要将新冠溯源引向何方  QZ议 最近世卫组织总干事谭德,2021/4/24 22:21,QZ议
616,刑步山河,        希望新冠早日消失,2021/4/24 14:56,刑步山河
617,酥粟酥,        打完新冠出现轻微感冒症状影响疫苗效果吗,2021/4/23 14:20,酥粟酥
618,贴吧用户_0EUU3M4,        开不来证明不想打会怎么样,2021/4/21 20:30,贴吧用户_0EUU3M4
619,贴吧用户_aPa5NtC,        想问一下您们打完疫苗胳膊疼吗？我的都快一个月了还是不舒服，有,2021/2/14 9:12,贴吧用户_aPa5NtC
620,vghsgjcsa,        吹辉瑞疫苗的，呵呵了！,2021/1/9 21:54,vghsgjcsa
621,张大人87,        4.13打的疫苗北京生物的，现在过了几天了一直放屁肚子也不舒服,2021/4/18 0:03,张大人87
622,广州恒大,        心脏不好我也准备接种了。没办法，怕以后不自由。,2021/4/19 7:49,广州恒大
623,czhslz2011,        产生瘟疫根本原因：乃世人造作恶行所感,2021/4/19 22:24,czhslz2011
624,ga7w9,        过敏发作期间能打新冠疫苗吗？,2021/4/18 18:40,ga7w9
625,蓝山不是咖啡,        疫苗第一针已经接种。半个月后打第二针,2021/1/15 22:39,蓝山不是咖啡
626,测试机七号,        有没有广州的出来回答一下现在的隔离要求,2021/4/16 3:35,测试机七号
627,蓝色一一情调,        有没有大佬统计过各国人口和累计确诊新冠人口比例,2021/4/10 18:24,蓝色一一情调
628,你丑你先睡,        如果99个人打了疫苗 1个人没打,2021/4/13 14:54,你丑你先睡
629,ccCcc,        问一下，灭活第二剂最多可以延迟几天打，40天再打可以吗,2021/4/13 19:25,ccCcc
630,伐木累_m,        我们这边没有疫苗了，就开放性设点2.3天……然后没有疫苗了…,2021/4/14 8:57,伐木累_m
631,moon853806853,        请问疫苗可以重复接种吗？国药和科兴的,2021/2/22 8:42,moon853806853
632,abcdhh天蝎,        新冠疫苗,2021/1/9 19:08,abcdhh天蝎
633,wufuqi123,        你们新冠疫苗能约上号么,2021/3/30 10:46,wufuqi123
634,凡华,        我江西一穷乡僻壤,2021/4/10 21:27,凡华
635,天下之国家兴亡,        方方现在美国还是中国？,2021/4/10 22:59,天下之国家兴亡
636,柘2012,        隔离酒店的评选应该加上一条：网络质量好隔离人员不是犯人，不能,2021/3/20 12:57,柘2012
637,吾乃大冰锅是也,        一口一个湖北狗一口一个新冠没把你病死？,2021/3/17 17:28,吾乃大冰锅是也
638,z踏雪无痕,        我们单位免费打新冠疫苗,2021/3/4 20:36,z踏雪无痕
639,QZ议,        也谈新冠的朔源问题,2021/4/6 16:04,QZ议
640,ranse2002,        新冠疫苗对于身体的影响,2021/4/5 11:25,ranse2002
641,道洗道洗,        接种新冠疫苗记录,2021/4/4 21:18,道洗道洗
642,敢永远么,        有没有懂的,2020/12/21 10:16,敢永远么
643,柠檬树的夏天,        打了新冠疫苗可以吃优思明避孕药吗？,2021/4/2 23:05,柠檬树的夏天
644,芜湖32,        新冠应该就是澳大利亚山火导致，这个垃圾国家，连山火都灭不了,2021/1/7 14:26,芜湖32
645,丶周瑜学长,        先看看欧洲🌍，从现有确诊数据可以看出，英法🇬🇧🇫🇷两国的“人,2021/4/1 19:32,丶周瑜学长
646,皓月白光06,        ,2020/6/24 20:59,皓月白光06
647,78953975,        桥本氏甲状腺炎能打新冠疫苗么,2021/3/30 9:47,78953975
648,强子147852,        医院会给开不能打新冠证明吗,2021/3/29 1:05,强子147852
649,龙之梦,        过敏吃了，氯雷他定片，舒顺宁富马酸氯马斯汀口服溶液，西帕复方,2021/4/1 15:30,龙之梦
650,丶周瑜学长,        我们来看下全球新冠疫情现况！,2021/4/1 19:21,丶周瑜学长
651,fffukk,        关于新冠起源的一些看法,2021/4/1 10:45,fffukk
652,大鱼c,        如果今天是生命的最后一天，人类何去何从,2021/3/5 16:16,大鱼c
653,贴吧用户_5EN3ybM,        打愈苗我。血热皮肤疹可以打吗？,2021/3/30 16:47,贴吧用户_5EN3ybM
654,想吃烧烤的西瓜,        关于新冠疫苗接种需要知道的那些事|西达赛奈,2021/4/1 13:52,想吃烧烤的西瓜
655,贴吧用户_aKSSVXt,        现在有感染新冠的可能吗,2021/3/30 16:05,贴吧用户_aKSSVXt
656,起名想半天67,        听说,2021/3/29 8:06,起名想半天67
657,一晃十年,        北京急诊做的核酸  纸质单子不想拿了 这个电子的行？,2021/3/12 20:42,一晃十年
658,双子王哈尼,        国内新冠肺炎卷土重来是否是一场阴谋论？,2020/6/17 0:01,双子王哈尼
659,起个什么名儿ne,        新冠疫苗,2021/2/9 16:13,起个什么名儿ne
660,胡进包皮,        打完疫苗感冒了正常么？脸红微微有点发热的感觉,2021/3/25 14:13,胡进包皮
661,,        骑车时候，被蝙蝠爬了皮肤，请问下蝙蝠表皮有病毒嘛？现在拿了一,2021/3/6 0:43,
662,这个世道呀,        请问精神疾病焦虑症可以打新冠疫苗吗,2021/3/14 20:11,这个世道呀
663,就爱死库水,        即使已接种新冠疫苗，也不能掉以轻心。,2021/3/15 12:52,就爱死库水
664,kisspink9,        这是目前市面上的九款疫苗试剂信息分析图,2021/3/16 14:15,kisspink9
665,贴吧用户_5NQX6bQ,        疫情赶紧好吧，真的想恢复以前的生活了,2021/3/19 11:48,贴吧用户_5NQX6bQ
666,錯过wjsj,        肾上腺素过敏能否打新冠疫苗,2021/3/17 18:02,錯过wjsj
667,天下之国家兴亡,        听说方方把“满地无主手机”的照片给世卫组织专家组了？,2021/1/17 9:41,天下之国家兴亡
668,周边萝莉控-,        班上出现一个发烧的需要全班隔离吗,2021/3/17 12:40,周边萝莉控-
669,懵懂的世人,        曾经使用过抗肿瘤药物者能打新冠疫苗吗？,2021/3/16 19:54,懵懂的世人
670,天下之国家兴亡,        圣诞老人导出窜访，他核酸检测了吗，感染新冠了吗？,2021/1/4 16:56,天下之国家兴亡
671,天下之国家兴亡,        方方姐还在开工资吗？,2020/12/27 17:59,天下之国家兴亡
672,牛市坝,        有没有新冠疫苗的最新消息？,2020/7/18 17:55,牛市坝
673,贰二2贰,        有甲沟炎可以打新冠疫苗吗？,2021/3/14 9:06,贰二2贰
674,一晃十年,        北京急诊做的核酸  纸质单子不想拿了 这个电子的行？,2021/3/12 20:43,一晃十年
675,闲情WOW雅趣,        天安保险新冠病毒确诊即赔3万保一年,2020/2/27 22:00,闲情WOW雅趣
676,天下之国家兴亡,        方方姐到美国写日记了吗？,2021/3/4 8:46,天下之国家兴亡
677,王大壮想回家,        IgM和IgG会同时转阴，然后再同时转阳，然后再转阴，然后再转阳吗,2021/3/3 19:31,王大壮想回家
678,你不可能人肉我,        疫情怎么还没结束，疫苗不是早就出了吗,2021/3/1 0:46,你不可能人肉我
679,FD了,        钓鱼成功，,2021/3/2 17:47,FD了
680,blackcat9712,        新冠疫苗您接种了么？,2021/2/28 21:54,blackcat9712
681,图吧一哥,        国产四种疫苗有效率分别多少百分比？,2021/2/28 9:34,图吧一哥
682,留个位置o谢谢o,        疫苗价格再便宜点儿,2021/2/25 15:13,留个位置o谢谢o
683,天下之国家兴亡,        宁愿在美国的新冠中死去，也不愿口罩里享受幸福。,2021/1/28 9:36,天下之国家兴亡
684,blackcat9712,        疫情防控我们越做越好,2021/2/23 18:53,blackcat9712
685,依旧在微笑,        新冠防疫消杀怎么做？新型冠状病毒核酸检测_公共环境要不要消毒,2021/2/25 10:05,依旧在微笑
686,內在卜猜的,        疫情期间很多人用眼过度，这是我的一个宣传文案,2020/5/7 23:19,內在卜猜的
687,卫健委,        截至2月22日24时新型冠状病毒肺炎疫情最新情况,2021/2/23 9:47,卫健委
688,愕然回首,        郑州到长春，吉林，桦甸这三个地方需要隔离或者需要做核酸检测吗,2021/2/22 19:17,愕然回首
689,blackcat9712,        真牛，我国中高风险地区“清零”,2021/2/22 19:33,blackcat9712
690,墨水丹青闯天涯,        方便的在线录入系统哪些好？,2021/2/22 19:01,墨水丹青闯天涯
691,恒塔实业,        厂家直销淋膜覆膜无纺布面料，防护用面料：13256405869,2021/1/13 10:33,恒塔实业
692,谱尼测试王国芹,        新冠消杀报告哪里可以做？,2021/2/19 18:10,谱尼测试王国芹
693,维京传奇,        有,2021/2/21 6:28,维京传奇
694,lunan2700,        俄罗斯疫苗被权威医学杂志背书高效且安全，已被23个国家批准使用,2021/2/15 0:12,lunan2700
695,盒子健康,        新冠病毒可灭活口罩来了,2020/12/17 2:11,盒子健康
696,谱尼测试王国芹,        承接各地新冠消杀，冷链、仓库、集装箱、公共环境等 13771043689,2021/1/28 17:35,谱尼测试王国芹
697,2011EXX,        出各省市各国疫情数据 每天更新,2021/2/17 16:20,2011EXX
698,-红陈-,        各位，请问一下，现在去邮政打工安全吗？,2021/2/6 13:56,-红陈-
699,绝家老实光棍,        听说很多新冠病人常因不能呼吸到足够氧气而缺氧而死是真的吗？那哪,2021/2/15 14:44,绝家老实光棍
700,独钓孤舟蓑笠翁,        免疫注射、防控、向白衣卫士致敬！,2021/2/8 18:04,独钓孤舟蓑笠翁
701,刑步山河,        分享: 爱中医真不少,2021/2/11 13:13,刑步山河
702,绝家老实光棍,        引起近视的原因可能有哪些？太阳和白炽灯为什么会发热或难以直视？,2021/2/13 15:53,绝家老实光棍
703,北nsdfu,        少壮不努力，老大徒伤悲,2020/12/25 13:00,北nsdfu
704,贴吧用户_7UDKVSD,        难道去农村的有毒吗？,2021/2/10 17:50,贴吧用户_7UDKVSD
705,舞皇-,        报名可以获得证书,2021/2/12 15:27,舞皇-
706,wuqian004,        灭活新冠疫苗的风险,2021/2/9 15:18,wuqian004
707,健康顺风顺水,        会感染新冠肺炎吗？,2021/2/7 23:58,健康顺风顺水
708,返修处理,        沈阳的伊老太的行动轨迹是怎么查出来的？,2021/2/7 20:53,返修处理
709,贴吧用户_QZyt475,        新冠疫苗对精子有影响吗？,2021/2/7 0:22,贴吧用户_QZyt475
710,喵1星,        3种新冠疫苗哪个更好,2021/2/4 15:09,喵1星
711,动漫,        为什么新冠肺炎现有确诊的不报了却只报累计确诊？,2021/2/2 22:04,动漫
712,贪猫o,        —印度非洲应该节育人口，保护环境温室，未来智能病毒难以想象,2021/2/4 8:50,贪猫o
713,病例宝典,        新冠疫苗该打吗，哪些人不能打，保护周期多久？这些知识点需掌握,2021/2/3 16:10,病例宝典
714,芳,        去年年初核算检测需要检测好多次才能确认为阳性，,2021/2/3 12:56,芳
715,绝家老实光棍,        听说美国很发达又美国的新冠死亡人数很多那造成这种现象的原因有？,2021/1/24 6:26,绝家老实光棍
716,白百坡的茶太ya,        尽管新冠大流行 西达赛奈心脏移植仍在破纪录,2021/2/2 18:14,白百坡的茶太ya
717,良人当归60,        新冠疫苗上市，我们真的安全了吗？,2021/1/11 14:30,良人当归60
718,zhl629,        之前发的帖子   有P过 ，大家不要相信。,2021/1/30 10:39,zhl629
719,往事_不堪回首5,        高风险区域达到什么标准可以降级,2021/1/19 21:29,往事_不堪回首5
720,是乖蜀黍,        为什么,2021/1/28 20:48,是乖蜀黍
721,真·小白·猫,        疫苗会不会把没事的人打成携带者？,2021/1/29 15:37,真·小白·猫
722,南巨且牛批,        回家要拿核酸检测报告吗？,2021/1/29 11:20,南巨且牛批
723,a85633060,        车厘子阳性,2021/1/28 13:56,a85633060
724,Moomdhake,        刚收了个日本的快递，竟然3天就到了，会不会感染新冠啊。。。,2021/1/13 22:17,Moomdhake
725,北nsdfu,        芳芳何其功？,2021/1/28 13:34,北nsdfu
726,,        新冠病毒对男性的杀伤力比女性大,2021/1/24 13:11,
727,此刻时光365,        《冬春季农村地区新冠肺炎疫情防控工作方案》解读PPT课件已发布,2021/1/27 0:20,此刻时光365
728,媳妇跟我来,        印度的医疗水平还是挺高的，恒河水真的可以治病吗,2021/1/20 14:51,媳妇跟我来
729,妮可,        救救高中生吧,2021/1/25 18:57,妮可
730,太长你没,        境外输入0死亡病例,2021/1/26 10:42,太长你没
731,golden_apple1,        疫情下的企业该怎么办？,2021/1/26 12:35,golden_apple1
732,HUOZUO双子,        公鸡气数已尽，天显异象,2021/1/18 10:55,HUOZUO双子
733,灵凰,        破亿了！,2021/1/26 7:19,灵凰
734,妮可,        高中生不是人,2021/1/25 18:49,妮可
735,action005,        核酸检测收挂号费好几十，合理吗？,2021/1/21 10:17,action005
736,绝家老实光棍,        新冠病毒会不会与水或血或粘液或鼻涕等类似水的东西的凝固有关？例,2021/1/25 1:25,绝家老实光棍
737,妮可,        镇江高中生不是人,2021/1/25 18:17,妮可
738,辛紫眸,        请问大家，我在外地，打算回家，是在这边医院做核酸检测吗？,2021/1/24 14:16,辛紫眸
739,贝利贝利贝利ok,        确诊患者10号去的商场三楼 我12号和我老公去的商场一,2021/1/15 6:23,贝利贝利贝利ok
740,知了学婵叫,        我有个快递保定发的 已经到了 不能退 请问还能收吗 我方了,2021/1/16 12:38,知了学婵叫
741,星星也点灯,        从佛山到郁南需要隔离吗?,2021/1/23 13:31,星星也点灯
742,书生学易,        新冠是大自然对人类的惩罚,2021/1/23 15:37,书生学易
743,神比ok,        2019新冠病毒全球大爆发，大家可以看看《反恐特战队猎影》,2021/1/23 1:28,神比ok
744,1794冰酒,        做了个梦，关于疫情的，好久没有打坐了，今天晚上打坐一会，就做,2021/1/23 3:39,1794冰酒
745,xgjh,        秀儿~,2020/10/4 0:44,xgjh
746,养生有维,        警惕疫情反弹！看懂美国专家揭秘新冠病毒肺炎机理及自救措施！,2021/1/22 15:27,养生有维
747,度自己度众生,        吃了冷冻的牛肉片会不会得新冠,2021/1/21 19:10,度自己度众生
748,我是安安呀,        家有正大怎么办,2021/1/22 10:28,我是安安呀
749,来世许个今生,        标普（常州）生物科技有限公司,2020/6/20 10:03,来世许个今生
750,不是很会玩儿,        朋友是辅警，打了一针想辞职，辞职后还能再打第二针吗？,2021/1/15 18:02,不是很会玩儿
751,梧琴芜忆,        求助  请问从湖北坐动车到江苏。需要隔离什么的吗？,2021/1/12 12:02,梧琴芜忆
752,刚愎自用,        过年回家是没希望了,2021/1/14 14:06,刚愎自用
753,贪猫o,        ——新冠有人工智能影子。同样无法消灭。无限复制，无限智力进化,2021/1/21 12:28,贪猫o
754,爱我中华,        疫苗出了吗？各地开始登记注射了吗,2020/10/16 11:03,爱我中华
755,积德行善,        论新冠病毒之持久战,2021/1/6 7:50,积德行善
756,king-jm,        今年过年还能回家吗? 别急 安排!!!!!!。隔离病毒，不隔离爱,2021/1/20 10:58,king-jm
757,5252dab,        不懂就问全民检测核酸，排队人与人都不足一米，然后进到一个10,2021/1/3 0:36,5252dab
758,乔麦菌,        我这两天感冒了，聚餐之后感冒的🤣在这之前的几天我打了疫苗。我,2021/1/17 9:08,乔麦菌
759,唯爱维尼的莹,        2021年新冠疫情防治指南,2021/1/19 15:02,唯爱维尼的莹
760,,        中国新冠核酸检测人次,2021/1/18 9:10,
761,大汉123,        也就播放巴清霍去病才能解决河北疫情，还有不要打压于正郭敬明郑,2021/1/19 1:53,大汉123
762,HUOZUO双子,        为什么没有西藏的新冠,2021/1/12 19:13,HUOZUO双子
763,大脸猫_ai,        新冠细胞变异？,2021/1/14 15:07,大脸猫_ai
764,宅在家,        谁的责任？,2021/1/17 12:22,宅在家
765,A,        早点消失吧病毒,2021/1/18 2:32,A
766,冇知未来怎样,        不懂就问,2021/1/8 14:08,冇知未来怎样
767,秋风00,        关于消灭新冠肺炎的主动防疫建议！,2021/1/16 14:20,秋风00
768,zxf669,        美国教父 基辛格大佬说的一句话，你不让我好，谁都别想好,2021/1/15 20:35,zxf669
769,口罩批发零售C,"        全民抗疫,医用口罩一箱起0.13",2021/1/15 14:15,口罩批发零售C
770,贴吧用户_03GJG1U,        看来医院早就知道这个是个抵抗不了的问题了，直接宣传画都是写长,2021/1/14 8:08,贴吧用户_03GJG1U
